season,round,race_name,date,country,locality,circuit_id,split,driver_id,constructor_id,position,points,grid,laps,status,gap,fastest_rank,fastest,top_speed_kph,time_sec
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,hamilton,mercedes,2,18,1,58,Finished,+5.036,3,1:26.444,220.845,86.444
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,raikkonen,ferrari,3,15,2,58,Finished,+6.309,2,1:26.373,221.027,86.373
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,ricciardo,red_bull,4,12,8,58,Finished,+7.069,1,1:25.945,222.128,85.945
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,alonso,mclaren,5,10,10,58,Finished,+27.886,7,1:26.978,219.489,86.97800000000001
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,max_verstappen,red_bull,6,8,4,58,Finished,+28.945,5,1:26.880,219.737,86.88
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,hulkenberg,renault,7,6,7,58,Finished,+32.671,9,1:27.081,219.23,87.081
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,bottas,mercedes,8,4,15,58,Finished,+34.339,8,1:27.019,219.386,87.019
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,vandoorne,mclaren,9,2,11,58,Finished,+34.921,6,1:26.958,219.54,86.958
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,sainz,renault,10,1,9,58,Finished,+45.722,12,1:27.944,217.079,87.944
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,perez,force_india,11,0,12,58,Finished,+46.817,11,1:27.633,217.849,87.633
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,ocon,force_india,12,0,14,58,Finished,+1:00.278,10,1:27.600,217.931,87.6
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,leclerc,sauber,13,0,18,58,Finished,+1:15.759,15,1:28.759,215.085,88.759
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,stroll,williams,14,0,13,58,Finished,+1:18.288,14,1:28.511,215.688,88.511
2018,2,Bahrain Grand Prix,2018-04-08,Bahrain,Sakhir,bahrain,train,vettel,ferrari,1,25,1,57,Finished,1:32:01.940,7,1:34.453,206.274,94.453
2018,2,Bahrain Grand Prix,2018-04-08,Bahrain,Sakhir,bahrain,train,bottas,mercedes,2,18,3,57,Finished,+0.699,1,1:33.740,207.842,93.74000000000001
2018,2,Bahrain Grand Prix,2018-04-08,Bahrain,Sakhir,bahrain,train,hamilton,mercedes,3,15,9,57,Finished,+6.512,2,1:33.953,207.371,93.953
2018,2,Bahrain Grand Prix,2018-04-08,Bahrain,Sakhir,bahrain,train,gasly,toro_rosso,4,12,5,57,Finished,+1:02.234,11,1:34.863,205.382,94.863
2018,2,Bahrain Grand Prix,2018-04-08,Bahrain,Sakhir,bahrain,train,kevin_magnussen,haas,5,10,6,57,Finished,+1:15.046,5,1:34.327,206.549,94.327
2018,2,Bahrain Grand Prix,2018-04-08,Bahrain,Sakhir,bahrain,train,hulkenberg,renault,6,8,7,57,Finished,+1:39.024,9,1:34.667,205.807,94.667
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,ricciardo,red_bull,1,25,6,56,Finished,1:35:36.380,1,1:35.785,204.871,95.785
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,bottas,mercedes,2,18,3,56,Finished,+8.894,6,1:36.987,202.332,96.987
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,raikkonen,ferrari,3,15,2,56,Finished,+9.637,3,1:36.456,203.446,96.456
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,hamilton,mercedes,4,12,4,56,Finished,+16.985,4,1:36.878,202.559,96.878
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,max_verstappen,red_bull,5,10,5,56,Finished,+20.436,2,1:36.206,203.974,96.206
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,hulkenberg,renault,6,8,7,56,Finished,+21.052,5,1:36.881,202.553,96.881
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,alonso,mclaren,7,6,13,56,Finished,+30.639,7,1:37.234,201.818,97.23400000000001
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,vettel,ferrari,8,4,1,56,Finished,+35.286,9,1:37.479,201.311,97.479
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,sainz,renault,9,2,9,56,Finished,+35.763,11,1:37.754,200.744,97.75399999999999
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,kevin_magnussen,haas,10,1,11,56,Finished,+39.594,14,1:38.152,199.93,98.152
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,ocon,force_india,11,0,12,56,Finished,+44.050,12,1:37.985,200.271,97.985
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,perez,force_india,12,0,8,56,Finished,+44.725,10,1:37.673,200.911,97.673
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,vandoorne,mclaren,13,0,14,56,Finished,+49.373,13,1:38.137,199.961,98.137
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,stroll,williams,14,0,18,56,Finished,+55.490,17,1:38.500,199.224,98.5
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,sirotkin,williams,15,0,16,56,Finished,+58.241,18,1:38.624,198.973,98.624
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,ericsson,sauber,16,0,20,56,Finished,+1:02.604,16,1:38.386,199.455,98.386
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,grosjean,haas,17,0,10,56,Finished,+1:05.296,8,1:37.410,201.453,97.41
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,gasly,toro_rosso,18,0,17,56,Finished,+1:06.330,15,1:38.367,199.493,98.36699999999999
2018,3,Chinese Grand Prix,2018-04-15,China,Shanghai,shanghai,train,leclerc,sauber,19,0,19,56,Finished,+1:22.575,19,1:38.808,198.603,98.80799999999999
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,hamilton,mercedes,1,25,2,51,Finished,1:43:44.291,2,1:45.412,205.012,105.412
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,raikkonen,ferrari,2,18,6,51,Finished,+2.460,7,1:46.523,202.874,106.523
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,perez,force_india,3,15,8,51,Finished,+4.024,6,1:46.206,203.48,106.206
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,vettel,ferrari,4,12,1,51,Finished,+5.329,4,1:45.530,204.783,105.53
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,sainz,renault,5,10,9,51,Finished,+7.515,9,1:46.856,202.242,106.856
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,leclerc,sauber,6,8,13,51,Finished,+9.158,11,1:47.403,201.212,107.40299999999999
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,alonso,mclaren,7,6,12,51,Finished,+10.931,12,1:47.449,201.126,107.449
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,stroll,williams,8,4,10,51,Finished,+12.546,8,1:46.815,202.319,106.815
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,vandoorne,mclaren,9,2,16,51,Finished,+14.152,13,1:47.666,200.72,107.666
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,brendon_hartley,toro_rosso,10,1,19,51,Finished,+18.030,17,1:48.288,199.567,108.288
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,ericsson,sauber,11,0,18,51,Finished,+18.512,14,1:47.925,200.239,107.925
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,gasly,toro_rosso,12,0,17,51,Finished,+24.720,15,1:48.035,200.035,108.035
2018,4,Azerbaijan Grand Prix,2018-04-29,Azerbaijan,Baku,baku,train,kevin_magnussen,haas,13,0,15,51,Finished,+40.663,16,1:48.155,199.813,108.155
2018,5,Spanish Grand Prix,2018-05-13,Spain,Montmeló,catalunya,train,hamilton,mercedes,1,25,1,66,Finished,1:35:29.972,3,1:19.133,211.77,79.133
2018,5,Spanish Grand Prix,2018-05-13,Spain,Montmeló,catalunya,train,bottas,mercedes,2,18,2,66,Finished,+20.593,5,1:19.478,210.85,79.47800000000001
2018,5,Spanish Grand Prix,2018-05-13,Spain,Montmeló,catalunya,train,max_verstappen,red_bull,3,15,5,66,Finished,+26.873,4,1:19.422,210.999,79.422
2018,5,Spanish Grand Prix,2018-05-13,Spain,Montmeló,catalunya,train,vettel,ferrari,4,12,3,66,Finished,+27.584,2,1:19.128,211.783,79.128
2018,5,Spanish Grand Prix,2018-05-13,Spain,Montmeló,catalunya,train,ricciardo,red_bull,5,10,6,66,Finished,+50.058,1,1:18.441,213.638,78.441
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,ricciardo,red_bull,1,25,1,78,Finished,1:42:54.807,5,1:15.562,158.984,75.562
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,vettel,ferrari,2,18,2,78,Finished,+7.336,7,1:16.065,157.933,76.065
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,hamilton,mercedes,3,15,3,78,Finished,+17.013,8,1:16.270,157.508,76.27
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,raikkonen,ferrari,4,12,4,78,Finished,+18.127,10,1:16.392,157.257,76.392
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,bottas,mercedes,5,10,5,78,Finished,+18.822,9,1:16.312,157.422,76.312
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,ocon,force_india,6,8,6,78,Finished,+23.667,14,1:17.027,155.96,77.027
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,gasly,toro_rosso,7,6,10,78,Finished,+24.331,15,1:17.099,155.815,77.099
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,hulkenberg,renault,8,4,11,78,Finished,+24.839,6,1:16.061,157.941,76.061
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,max_verstappen,red_bull,9,2,20,78,Finished,+25.317,1,1:14.260,161.772,74.26
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,sainz,renault,10,1,8,78,Finished,+1:09.013,18,1:17.491,155.027,77.491
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,ericsson,sauber,11,0,16,78,Finished,+1:09.864,12,1:16.936,156.145,76.936
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,perez,force_india,12,0,9,78,Finished,+1:10.461,19,1:17.546,154.917,77.54599999999999
2018,6,Monaco Grand Prix,2018-05-27,Monaco,Monte-Carlo,monaco,train,kevin_magnussen,haas,13,0,19,78,Finished,+1:14.823,17,1:17.476,155.057,77.476
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,vettel,ferrari,1,25,2,52,Finished,1:27:29.784,1,1:30.696,233.831,90.696
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,hamilton,mercedes,2,18,1,52,Finished,+2.264,3,1:31.245,232.424,91.245
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,raikkonen,ferrari,3,15,3,52,Finished,+3.652,2,1:30.795,233.576,90.795
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,bottas,mercedes,4,12,4,52,Finished,+8.883,4,1:31.377,232.089,91.377
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,ricciardo,red_bull,5,10,6,52,Finished,+9.500,5,1:31.589,231.551,91.589
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,hulkenberg,renault,6,8,11,52,Finished,+28.220,7,1:33.405,227.049,93.405
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,ocon,force_india,7,6,10,52,Finished,+29.930,13,1:33.606,226.562,93.606
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,alonso,mclaren,8,4,13,52,Finished,+31.115,10,1:33.482,226.862,93.482
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,kevin_magnussen,haas,9,2,7,52,Finished,+33.188,12,1:33.604,226.567,93.604
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,perez,force_india,10,1,12,52,Finished,+34.708,9,1:33.472,226.887,93.47200000000001
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,vandoorne,mclaren,11,0,17,52,Finished,+35.774,11,1:33.551,226.695,93.551
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,stroll,williams,12,0,19,52,Finished,+38.106,15,1:33.869,225.927,93.869
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,gasly,toro_rosso,13,0,14,52,Finished,+39.129,8,1:33.465,226.904,93.465
2018,10,British Grand Prix,2018-07-08,UK,Silverstone,silverstone,train,sirotkin,williams,14,0,18,52,Finished,+48.113,18,1:34.620,224.134,94.62
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,hamilton,mercedes,1,25,14,67,Finished,1:32:29.845,1,1:15.545,217.968,75.545
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,bottas,mercedes,2,18,2,67,Finished,+4.535,2,1:15.721,217.461,75.721
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,raikkonen,ferrari,3,15,3,67,Finished,+6.732,4,1:15.990,216.691,75.99
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,max_verstappen,red_bull,4,12,4,67,Finished,+7.654,3,1:15.852,217.085,75.852
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,hulkenberg,renault,5,10,7,67,Finished,+26.609,16,1:17.910,211.351,77.91
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,grosjean,haas,6,8,6,67,Finished,+28.871,5,1:16.716,214.641,76.71600000000001
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,perez,force_india,7,6,10,67,Finished,+30.556,15,1:17.867,211.468,77.867
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,ocon,force_india,8,4,15,67,Finished,+31.750,17,1:17.941,211.267,77.941
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,ericsson,sauber,9,2,13,67,Finished,+32.362,12,1:17.745,211.8,77.745
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,brendon_hartley,toro_rosso,10,1,17,67,Finished,+34.197,9,1:17.681,211.974,77.681
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,kevin_magnussen,haas,11,0,5,67,Finished,+34.919,10,1:17.697,211.93,77.697
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,sainz,renault,12,0,8,67,Finished,+43.069,7,1:17.430,212.661,77.43
2018,11,German Grand Prix,2018-07-22,Germany,Hockenheim,hockenheimring,train,vandoorne,mclaren,13,0,19,67,Finished,+46.617,8,1:17.537,212.368,77.537
2018,12,Hungarian Grand Prix,2018-07-29,Hungary,Budapest,hungaroring,train,hamilton,mercedes,1,25,1,70,Finished,1:37:16.427,4,1:21.107,194.454,81.107
2018,12,Hungarian Grand Prix,2018-07-29,Hungary,Budapest,hungaroring,train,vettel,ferrari,2,18,4,70,Finished,+17.123,2,1:20.056,197.007,80.056
2018,12,Hungarian Grand Prix,2018-07-29,Hungary,Budapest,hungaroring,train,raikkonen,ferrari,3,15,3,70,Finished,+20.101,3,1:20.292,196.428,80.292
2018,12,Hungarian Grand Prix,2018-07-29,Hungary,Budapest,hungaroring,train,ricciardo,red_bull,4,12,12,70,Finished,+46.419,1,1:20.012,197.115,80.012
2018,12,Hungarian Grand Prix,2018-07-29,Hungary,Budapest,hungaroring,train,bottas,mercedes,5,10,2,70,Finished,+50.000,8,1:21.736,192.957,81.736
2018,12,Hungarian Grand Prix,2018-07-29,Hungary,Budapest,hungaroring,train,gasly,toro_rosso,6,8,6,70,Finished,+1:13.273,7,1:21.685,193.078,81.685
2018,16,Russian Grand Prix,2018-09-30,Russia,Sochi,sochi,train,hamilton,mercedes,1,25,2,53,Finished,1:27:25.181,2,1:35.916,219.492,95.916
2018,16,Russian Grand Prix,2018-09-30,Russia,Sochi,sochi,train,bottas,mercedes,2,18,1,53,Finished,+2.545,1,1:35.861,219.617,95.86099999999999
2018,16,Russian Grand Prix,2018-09-30,Russia,Sochi,sochi,train,vettel,ferrari,3,15,3,53,Finished,+7.487,3,1:35.990,219.322,95.99000000000001
2018,16,Russian Grand Prix,2018-09-30,Russia,Sochi,sochi,train,raikkonen,ferrari,4,12,4,53,Finished,+16.543,6,1:36.611,217.913,96.61099999999999
2018,16,Russian Grand Prix,2018-09-30,Russia,Sochi,sochi,train,max_verstappen,red_bull,5,10,19,53,Finished,+31.016,4,1:36.283,218.655,96.283
2018,16,Russian Grand Prix,2018-09-30,Russia,Sochi,sochi,train,ricciardo,red_bull,6,8,18,53,Finished,+1:20.451,5,1:36.345,218.514,96.345
2018,16,Russian Grand Prix,2018-09-30,Russia,Sochi,sochi,train,leclerc,sauber,7,6,7,53,Finished,+1:38.390,9,1:38.107,214.59,98.107
2018,17,Japanese Grand Prix,2018-10-07,Japan,Suzuka,suzuka,train,hamilton,mercedes,1,25,1,53,Finished,1:27:17.062,2,1:32.785,225.307,92.785
2018,17,Japanese Grand Prix,2018-10-07,Japan,Suzuka,suzuka,train,bottas,mercedes,2,18,2,53,Finished,+12.919,3,1:33.110,224.521,93.11
2018,17,Japanese Grand Prix,2018-10-07,Japan,Suzuka,suzuka,train,max_verstappen,red_bull,3,15,3,53,Finished,+14.295,6,1:33.367,223.903,93.36699999999999
2018,17,Japanese Grand Prix,2018-10-07,Japan,Suzuka,suzuka,train,ricciardo,red_bull,4,12,15,53,Finished,+19.495,4,1:33.187,224.336,93.187
2018,17,Japanese Grand Prix,2018-10-07,Japan,Suzuka,suzuka,train,raikkonen,ferrari,5,10,4,53,Finished,+50.998,12,1:34.223,221.869,94.223
2018,17,Japanese Grand Prix,2018-10-07,Japan,Suzuka,suzuka,train,vettel,ferrari,6,8,8,53,Finished,+1:09.873,1,1:32.318,226.447,92.318
2018,17,Japanese Grand Prix,2018-10-07,Japan,Suzuka,suzuka,train,perez,force_india,7,6,9,53,Finished,+1:19.379,9,1:34.073,222.223,94.07300000000001
2018,17,Japanese Grand Prix,2018-10-07,Japan,Suzuka,suzuka,train,grosjean,haas,8,4,5,53,Finished,+1:27.198,15,1:34.786,220.551,94.786
2018,17,Japanese Grand Prix,2018-10-07,Japan,Suzuka,suzuka,train,ocon,force_india,9,2,11,53,Finished,+1:28.055,14,1:34.670,220.821,94.67
2018,20,Brazilian Grand Prix,2018-11-11,Brazil,São Paulo,interlagos,train,hamilton,mercedes,1,25,1,71,Finished,1:27:09.066,7,1:11.795,216.065,71.795
2018,20,Brazilian Grand Prix,2018-11-11,Brazil,São Paulo,interlagos,train,max_verstappen,red_bull,2,18,5,71,Finished,+1.469,4,1:11.578,216.72,71.578
2018,20,Brazilian Grand Prix,2018-11-11,Brazil,São Paulo,interlagos,train,raikkonen,ferrari,3,15,4,71,Finished,+4.764,6,1:11.769,216.143,71.769
2018,20,Brazilian Grand Prix,2018-11-11,Brazil,São Paulo,interlagos,train,ricciardo,red_bull,4,12,11,71,Finished,+5.193,3,1:11.343,217.434,71.343
2018,20,Brazilian Grand Prix,2018-11-11,Brazil,São Paulo,interlagos,train,bottas,mercedes,5,10,3,71,Finished,+22.943,1,1:10.540,219.909,70.53999999999999
2018,20,Brazilian Grand Prix,2018-11-11,Brazil,São Paulo,interlagos,train,vettel,ferrari,6,8,2,71,Finished,+26.997,2,1:10.831,219.005,70.831
2018,20,Brazilian Grand Prix,2018-11-11,Brazil,São Paulo,interlagos,train,leclerc,sauber,7,6,7,71,Finished,+44.199,8,1:12.082,215.204,72.082
2018,20,Brazilian Grand Prix,2018-11-11,Brazil,São Paulo,interlagos,train,grosjean,haas,8,4,8,71,Finished,+51.230,12,1:12.362,214.372,72.362
2018,20,Brazilian Grand Prix,2018-11-11,Brazil,São Paulo,interlagos,train,kevin_magnussen,haas,9,2,10,71,Finished,+52.857,10,1:12.206,214.835,72.206
2018,21,Abu Dhabi Grand Prix,2018-11-25,UAE,Abu Dhabi,yas_marina,train,hamilton,mercedes,1,25,1,55,Finished,1:39:40.382,5,1:41.357,197.267,101.357
2018,21,Abu Dhabi Grand Prix,2018-11-25,UAE,Abu Dhabi,yas_marina,train,vettel,ferrari,2,18,3,55,Finished,+2.581,1,1:40.867,198.225,100.86699999999999
2018,21,Abu Dhabi Grand Prix,2018-11-25,UAE,Abu Dhabi,yas_marina,train,max_verstappen,red_bull,3,15,6,55,Finished,+12.706,6,1:41.909,196.198,101.90899999999999
2018,21,Abu Dhabi Grand Prix,2018-11-25,UAE,Abu Dhabi,yas_marina,train,ricciardo,red_bull,4,12,5,55,Finished,+15.379,3,1:41.249,197.477,101.249
2018,21,Abu Dhabi Grand Prix,2018-11-25,UAE,Abu Dhabi,yas_marina,train,bottas,mercedes,5,10,2,55,Finished,+47.957,2,1:40.953,198.056,100.953
2018,21,Abu Dhabi Grand Prix,2018-11-25,UAE,Abu Dhabi,yas_marina,train,sainz,renault,6,8,11,55,Finished,+1:12.548,4,1:41.351,197.278,101.351
2018,21,Abu Dhabi Grand Prix,2018-11-25,UAE,Abu Dhabi,yas_marina,train,leclerc,sauber,7,6,8,55,Finished,+1:30.789,10,1:42.876,194.354,102.876
2018,21,Abu Dhabi Grand Prix,2018-11-25,UAE,Abu Dhabi,yas_marina,train,perez,force_india,8,4,14,55,Finished,+1:31.275,8,1:42.816,194.467,102.816
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,hamilton,mercedes,1,25,3,57,Finished,1:34:21.295,2,1:33.528,208.314,93.52799999999999
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,bottas,mercedes,2,18,4,57,Finished,+2.980,3,1:34.209,206.808,94.209
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,leclerc,ferrari,3,16,1,57,Finished,+6.131,1,1:33.411,208.575,93.411
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,max_verstappen,red_bull,4,12,5,57,Finished,+6.408,9,1:35.311,204.417,95.311
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,vettel,ferrari,5,10,2,57,Finished,+36.068,4,1:34.895,205.313,94.89500000000001
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,norris,mclaren,6,8,9,57,Finished,+45.754,12,1:35.777,203.422,95.777
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,raikkonen,alfa,7,6,8,57,Finished,+47.470,11,1:35.589,203.822,95.589
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,gasly,red_bull,8,4,13,57,Finished,+58.094,8,1:35.291,204.46,95.291
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,albon,toro_rosso,9,2,12,57,Finished,+1:02.697,16,1:36.752,201.372,96.75200000000001
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,perez,racing_point,10,1,14,57,Finished,+1:03.696,14,1:36.330,202.254,96.33
2019,2,Bahrain Grand Prix,2019-03-31,Bahrain,Sakhir,bahrain,train,giovinazzi,alfa,11,0,16,57,Finished,+1:04.599,7,1:35.237,204.575,95.237
2019,3,Chinese Grand Prix,2019-04-14,China,Shanghai,shanghai,train,hamilton,mercedes,1,25,2,56,Finished,1:32:06.350,5,1:35.892,204.642,95.892
2019,3,Chinese Grand Prix,2019-04-14,China,Shanghai,shanghai,train,bottas,mercedes,2,18,1,56,Finished,+6.552,4,1:34.872,206.842,94.872
2019,3,Chinese Grand Prix,2019-04-14,China,Shanghai,shanghai,train,vettel,ferrari,3,15,3,56,Finished,+13.774,2,1:34.836,206.921,94.836
2019,3,Chinese Grand Prix,2019-04-14,China,Shanghai,shanghai,train,max_verstappen,red_bull,4,12,5,56,Finished,+27.627,6,1:36.143,204.108,96.143
2019,3,Chinese Grand Prix,2019-04-14,China,Shanghai,shanghai,train,leclerc,ferrari,5,10,4,56,Finished,+31.276,3,1:34.860,206.869,94.86
2019,3,Chinese Grand Prix,2019-04-14,China,Shanghai,shanghai,train,gasly,red_bull,6,9,6,56,Finished,+1:29.307,1,1:34.742,207.126,94.74199999999999
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,hamilton,mercedes,1,26,2,66,Finished,1:35:50.443,1,1:18.492,213.499,78.492
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,bottas,mercedes,2,18,1,66,Finished,+4.074,2,1:18.737,212.835,78.737
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,max_verstappen,red_bull,3,15,4,66,Finished,+7.679,3,1:19.769,210.081,79.769
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,vettel,ferrari,4,12,3,66,Finished,+9.167,4,1:19.820,209.947,79.82
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,leclerc,ferrari,5,10,5,66,Finished,+13.361,5,1:20.002,209.469,80.002
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,gasly,red_bull,6,8,6,66,Finished,+19.576,6,1:20.536,208.08,80.536
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,kevin_magnussen,haas,7,6,8,66,Finished,+28.159,9,1:20.770,207.478,80.77
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,sainz,mclaren,8,4,12,66,Finished,+32.342,10,1:20.859,207.249,80.85900000000001
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,kvyat,toro_rosso,9,2,9,66,Finished,+33.056,8,1:20.726,207.591,80.726
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,grosjean,haas,10,1,7,66,Finished,+34.641,12,1:21.057,206.743,81.057
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,albon,toro_rosso,11,0,11,66,Finished,+35.445,11,1:21.028,206.817,81.02799999999999
2019,5,Spanish Grand Prix,2019-05-12,Spain,Montmeló,catalunya,train,ricciardo,renault,12,0,13,66,Finished,+36.758,7,1:20.615,207.876,80.615
